unique_id,ds,y
T14959,2005-04-01 12:00:00,4821.215
T14959,2005-05-01 12:00:00,4583.4644
T14959,2005-06-01 12:00:00,4644.6846
T14959,2005-07-01 12:00:00,5462.832
T14959,2005-08-01 12:00:00,5887.4053
T14959,2005-09-01 12:00:00,6199.8657
T14959,2005-10-01 12:00:00,5492.859
T14959,2005-11-01 12:00:00,5140.299
T14959,2005-12-01 12:00:00,4951.564
T14959,2006-01-01 12:00:00,5509.6343
T14959,2006-02-01 12:00:00,5407.2217
T14959,2006-03-01 12:00:00,5241.6567
T14959,2006-04-01 12:00:00,5604.0054
T14959,2006-05-01 12:00:00,5293.503
T14959,2006-06-01 12:00:00,5456.872
T14959,2006-07-01 12:00:00,5927.862
T14959,2006-08-01 12:00:00,6791.6455
T14959,2006-09-01 12:00:00,6922.6074
T14959,2006-10-01 12:00:00,5498.472
T14959,2006-11-01 12:00:00,5319.4575
T14959,2006-12-01 12:00:00,5266.296
T14959,2007-01-01 12:00:00,5544.831
T14959,2007-02-01 12:00:00,5527.867
T14959,2007-03-01 12:00:00,5739.6367
T14959,2007-04-01 12:00:00,5519.2603
T14959,2007-05-01 12:00:00,5359.251
T14959,2007-06-01 12:00:00,5544.0273
T14959,2007-07-01 12:00:00,6037.411
T14959,2007-08-01 12:00:00,6503.7495
T14959,2007-09-01 12:00:00,7263.492
T14959,2007-10-01 12:00:00,6364.738
T14959,2007-11-01 12:00:00,5827.3057
T14959,2007-12-01 12:00:00,5564.1616
T14959,2008-01-01 12:00:00,5896.2
T14959,2008-02-01 12:00:00,6392.684
T14959,2008-03-01 12:00:00,6219.6655
T14959,2008-04-01 12:00:00,5709.4443
T14959,2008-05-01 12:00:00,5642.7905
T14959,2008-06-01 12:00:00,5524.819
T14959,2008-07-01 12:00:00,6349.799
T14959,2008-08-01 12:00:00,7294.1855
T14959,2008-09-01 12:00:00,7220.863
T14959,2008-10-01 12:00:00,6499.8716
T14959,2008-11-01 12:00:00,6243.4224
T14959,2008-12-01 12:00:00,6075.4976
T14959,2009-01-01 12:00:00,6644.1523
T14959,2009-02-01 12:00:00,7143.679
T14959,2009-03-01 12:00:00,6510.942
T14959,2009-04-01 12:00:00,6236.5757
T14959,2009-05-01 12:00:00,5631.3584
T14959,2009-06-01 12:00:00,5804.1357
T14959,2009-07-01 12:00:00,6373.578
T14959,2009-08-01 12:00:00,6535.4756
T14959,2009-09-01 12:00:00,7123.8784
T14959,2009-10-01 12:00:00,6235.14
T14959,2009-11-01 12:00:00,5820.959
T14959,2009-12-01 12:00:00,5668.255
T14959,2010-01-01 12:00:00,6581.3223
T14959,2010-02-01 12:00:00,6998.781
T14959,2010-03-01 12:00:00,6407.6113
T14959,2010-04-01 12:00:00,6162.1006
T14959,2010-05-01 12:00:00,5599.216
T14959,2010-06-01 12:00:00,6243.608
T14959,2010-07-01 12:00:00,6925.966
T14959,2010-08-01 12:00:00,8076.087
T14959,2010-09-01 12:00:00,8117.943
T14959,2010-10-01 12:00:00,6718.1426
T14959,2010-11-01 12:00:00,6271.999
T14959,2010-12-01 12:00:00,6432.5312
T14959,2011-01-01 12:00:00,7319.9927
T14959,2011-02-01 12:00:00,7571.2383
T14959,2011-03-01 12:00:00,6794.306
T14959,2011-04-01 12:00:00,6945.8545
T14959,2011-05-01 12:00:00,5936.866
T14959,2011-06-01 12:00:00,6571.6504
T14959,2011-07-01 12:00:00,7266.015
T14959,2011-08-01 12:00:00,8727.781
T14959,2011-09-01 12:00:00,8121.028
T14959,2011-10-01 12:00:00,6911.4766
T14959,2011-11-01 12:00:00,6633.914
T14959,2011-12-01 12:00:00,6277.372
T14959,2012-01-01 12:00:00,6979.6875
T14959,2012-02-01 12:00:00,7706.5557
T14959,2012-03-01 12:00:00,6975.822
T14959,2012-04-01 12:00:00,6966.727
T14959,2012-05-01 12:00:00,6497.906
T14959,2012-06-01 12:00:00,7233.1904
T14959,2012-07-01 12:00:00,7714.385
T14959,2012-08-01 12:00:00,8844.155
T14959,2012-09-01 12:00:00,8076.7666
T14959,2012-10-01 12:00:00,6837.672
T14959,2012-11-01 12:00:00,6539.2305
T14959,2012-12-01 12:00:00,6627.6826
T14959,2013-01-01 12:00:00,7186.685
T14959,2013-02-01 12:00:00,8010.9683
T14959,2013-03-01 12:00:00,7366.8623
T14959,2013-04-01 12:00:00,7833.69
T14959,2013-05-01 12:00:00,6890.421
T14959,2013-06-01 12:00:00,7240.1865
T14959,2013-07-01 12:00:00,7641.8667
T14959,2013-08-01 12:00:00,8482.924
T14959,2013-09-01 12:00:00,8588.409
T14959,2013-10-01 12:00:00,7559.507
T14959,2013-11-01 12:00:00,7206.919
T14959,2013-12-01 12:00:00,7113.82
T14959,2014-01-01 12:00:00,8110.336
T14959,2014-02-01 12:00:00,8998.206
T14959,2014-03-01 12:00:00,8354.407
T14959,2014-04-01 12:00:00,8121.677
T14959,2014-05-01 12:00:00,7024.8716
T14959,2014-06-01 12:00:00,7355.4443
T14959,2014-07-01 12:00:00,8303.542
T14959,2014-08-01 12:00:00,8633.293
T14959,2014-09-01 12:00:00,8738.274
T14959,2014-10-01 12:00:00,7944.262
T14959,2014-11-01 12:00:00,7485.281
T14959,2014-12-01 12:00:00,7684.763
T14959,2015-01-01 12:00:00,8218.271
T14959,2015-02-01 12:00:00,8829.071
T14959,2015-03-01 12:00:00,8172.0083
T14959,2015-04-01 12:00:00,8152.535
T14959,2015-05-01 12:00:00,6848.586
T14959,2015-06-01 12:00:00,7328.8516
T14959,2015-07-01 12:00:00,8033.1494
T14959,2015-08-01 12:00:00,8814.85
T14959,2015-09-01 12:00:00,8657.35
T14959,2015-10-01 12:00:00,7905.0957
T14959,2015-11-01 12:00:00,7033.0747
T14959,2015-12-01 12:00:00,6830.3877
T14959,2016-01-01 12:00:00,7387.969
T14959,2016-02-01 12:00:00,7647.287
T14959,2016-03-01 12:00:00,7306.499
T14959,2016-04-01 12:00:00,6868.7544
T14959,2016-05-01 12:00:00,6439.0957
T14959,2016-06-01 12:00:00,6689.915
T14959,2016-07-01 12:00:00,7627.5693
T14959,2016-08-01 12:00:00,8556.2
T14959,2016-09-01 12:00:00,9095.002
T14959,2016-10-01 12:00:00,7806.0728
T14959,2016-11-01 12:00:00,6978.1494
T14959,2016-12-01 12:00:00,6946.421
T14959,2017-01-01 12:00:00,8001.191
T14959,2017-02-01 12:00:00,8042.7363
T15408,2001-02-01 12:00:00,1629.8428
T15408,2001-03-01 12:00:00,1520.175
T15408,2001-04-01 12:00:00,1635.8138
T15408,2001-05-01 12:00:00,1527.7178
T15408,2001-06-01 12:00:00,1648.784
T15408,2001-07-01 12:00:00,1642.399
T15408,2001-08-01 12:00:00,1625.0469
T15408,2001-09-01 12:00:00,1593.6254
T15408,2001-10-01 12:00:00,1523.9517
T15408,2001-11-01 12:00:00,1426.8064
T15408,2001-12-01 12:00:00,1417.653
T15408,2002-01-01 12:00:00,1645.349
T15408,2002-02-01 12:00:00,1678.5018
T15408,2002-03-01 12:00:00,1418.2592
T15408,2002-04-01 12:00:00,1635.5367
T15408,2002-05-01 12:00:00,1561.39
T15408,2002-06-01 12:00:00,1583.2108
T15408,2002-07-01 12:00:00,1618.012
T15408,2002-08-01 12:00:00,1664.538
T15408,2002-09-01 12:00:00,1659.3575
T15408,2002-10-01 12:00:00,1573.3784
T15408,2002-11-01 12:00:00,1428.9744
T15408,2002-12-01 12:00:00,1407.708
T15408,2003-01-01 12:00:00,1540.644
T15408,2003-02-01 12:00:00,1455.796
T15408,2003-03-01 12:00:00,1086.0334
T15408,2003-04-01 12:00:00,1414.2955
T15408,2003-05-01 12:00:00,1406.1014
T15408,2003-06-01 12:00:00,1422.0757
T15408,2003-07-01 12:00:00,1448.4791
T15408,2003-08-01 12:00:00,1516.3859
T15408,2003-09-01 12:00:00,1480.37
T15408,2003-10-01 12:00:00,1382.5112
T15408,2003-11-01 12:00:00,1447.8329
T15408,2003-12-01 12:00:00,1296.226
T15408,2004-01-01 12:00:00,1536.1191
T15408,2004-02-01 12:00:00,1622.0594
T15408,2004-03-01 12:00:00,1402.9385
T15408,2004-04-01 12:00:00,1353.5876
T15408,2004-05-01 12:00:00,1574.6859
T15408,2004-06-01 12:00:00,1680.2086
T15408,2004-07-01 12:00:00,1569.3182
T15408,2004-08-01 12:00:00,1596.5836
T15408,2004-09-01 12:00:00,1583.6727
T15408,2004-10-01 12:00:00,1334.3574
T15408,2004-11-01 12:00:00,1532.0785
T15408,2004-12-01 12:00:00,1550.3888
T15408,2005-01-01 12:00:00,1740.5464
T15408,2005-02-01 12:00:00,1741.352
T15408,2005-03-01 12:00:00,1450.1187
T15408,2005-04-01 12:00:00,1472.1292
T15408,2005-05-01 12:00:00,1600.1285
T15408,2005-06-01 12:00:00,1627.1536
T15408,2005-07-01 12:00:00,1510.5573
T15408,2005-08-01 12:00:00,1698.0803
T15408,2005-09-01 12:00:00,1689.94
T15408,2005-10-01 12:00:00,1553.9622
T15408,2005-11-01 12:00:00,1316.3605
T15408,2005-12-01 12:00:00,1491.8599
T15408,2006-01-01 12:00:00,1666.5929
T15408,2006-02-01 12:00:00,1696.0096
T15408,2006-03-01 12:00:00,1469.3962
T15408,2006-04-01 12:00:00,1691.1321
T15408,2006-05-01 12:00:00,1590.4777
T15408,2006-06-01 12:00:00,1628.835
T15408,2006-07-01 12:00:00,1646.143
T15408,2006-08-01 12:00:00,1760.9147
T15408,2006-09-01 12:00:00,1725.7396
T15408,2006-10-01 12:00:00,1545.1252
T15408,2006-11-01 12:00:00,1405.502
T15408,2006-12-01 12:00:00,1512.0067
T15408,2007-01-01 12:00:00,1707.1224
T15408,2007-02-01 12:00:00,1661.9951
T15408,2007-03-01 12:00:00,1518.8339
T15408,2007-04-01 12:00:00,1456.0365
T15408,2007-05-01 12:00:00,1480.7423
T15408,2007-06-01 12:00:00,1370.2148
T15408,2007-07-01 12:00:00,1705.5791
T15408,2007-08-01 12:00:00,1711.4368
T15408,2007-09-01 12:00:00,1696.5948
T15408,2007-10-01 12:00:00,1633.2365
T15408,2007-11-01 12:00:00,1500.6647
T15408,2007-12-01 12:00:00,1543.4062
T15408,2008-01-01 12:00:00,1837.063
T15408,2008-02-01 12:00:00,1618.8243
T15408,2008-03-01 12:00:00,1362.2864
T15408,2008-04-01 12:00:00,1530.4902
T15408,2008-05-01 12:00:00,1768.3507
T15408,2008-06-01 12:00:00,1536.81
T15408,2008-07-01 12:00:00,1501.033
T15408,2008-08-01 12:00:00,1467.4662
T15408,2008-09-01 12:00:00,1418.4257
T15408,2008-10-01 12:00:00,1434.2751
T15408,2008-11-01 12:00:00,1328.0764
T15408,2008-12-01 12:00:00,1461.1722
T15408,2009-01-01 12:00:00,1765.9062
T15408,2009-02-01 12:00:00,1769.4623
T15408,2009-03-01 12:00:00,1516.984
T15408,2009-04-01 12:00:00,1624.6296
T15408,2009-05-01 12:00:00,1672.7194
T15408,2009-06-01 12:00:00,1397.5645
T15408,2009-07-01 12:00:00,1689.2334
T15408,2009-08-01 12:00:00,1646.7491
T15408,2009-09-01 12:00:00,1731.5637
T15408,2009-10-01 12:00:00,1585.1233
T15408,2009-11-01 12:00:00,1419.857
T15408,2009-12-01 12:00:00,1531.6923
T15408,2010-01-01 12:00:00,1817.56
T15408,2010-02-01 12:00:00,1817.9968
T15408,2010-03-01 12:00:00,1626.0797
T15408,2010-04-01 12:00:00,1802.518
T15408,2010-05-01 12:00:00,1773.7095
T15408,2010-06-01 12:00:00,1629.1978
T15408,2010-07-01 12:00:00,1514.7042
T15408,2010-08-01 12:00:00,1575.4386
T15408,2010-09-01 12:00:00,1656.1089
T15408,2010-10-01 12:00:00,1697.7843
T15408,2010-11-01 12:00:00,1740.8723
T15408,2010-12-01 12:00:00,1712.025
T15408,2011-01-01 12:00:00,1898.4952
T15408,2011-02-01 12:00:00,1715.2115
T15408,2011-03-01 12:00:00,1550.815
T15408,2011-04-01 12:00:00,1816.2426
T15408,2011-05-01 12:00:00,1804.852
T15408,2011-06-01 12:00:00,1795.5243
T15408,2011-07-01 12:00:00,1802.0774
T15408,2011-08-01 12:00:00,1812.4609
T15408,2011-09-01 12:00:00,1730.7045
T15408,2011-10-01 12:00:00,1598.1261
T15408,2011-11-01 12:00:00,1625.9038
T15408,2011-12-01 12:00:00,1785.8011
T15408,2012-01-01 12:00:00,1889.641
T15408,2012-02-01 12:00:00,1734.5449
T15408,2012-03-01 12:00:00,1632.414
T15408,2012-04-01 12:00:00,1744.0846
T15408,2012-05-01 12:00:00,1727.1
T15408,2012-06-01 12:00:00,1777.3457
T15408,2012-07-01 12:00:00,1661.819
T15408,2012-08-01 12:00:00,1759.5916
T15408,2012-09-01 12:00:00,1618.8379
T15408,2012-10-01 12:00:00,1512.7638
T15408,2012-11-01 12:00:00,1515.3802
T15408,2012-12-01 12:00:00,1614.7725
T15408,2013-01-01 12:00:00,1832.9703
T15408,2013-02-01 12:00:00,1827.9243
T15408,2013-03-01 12:00:00,1642.4976
T15408,2013-04-01 12:00:00,1817.2181
T15408,2013-05-01 12:00:00,1532.5337
T15408,2013-06-01 12:00:00,1743.3728
T15408,2013-07-01 12:00:00,1737.4604
T15408,2013-08-01 12:00:00,1747.1509
T15408,2013-09-01 12:00:00,1534.1447
T15408,2013-10-01 12:00:00,1546.0955
T15408,2013-11-01 12:00:00,1462.6794
T15408,2013-12-01 12:00:00,1618.7375
T15408,2014-01-01 12:00:00,2117.6387
T15408,2014-02-01 12:00:00,2365.513
T15408,2014-03-01 12:00:00,2166.6758
T15408,2014-04-01 12:00:00,2428.8857
T15408,2014-05-01 12:00:00,2112.8982
T15408,2014-06-01 12:00:00,2151.443
T15408,2014-07-01 12:00:00,2153.5403
T15408,2014-08-01 12:00:00,2081.8108
T15408,2014-09-01 12:00:00,2201.6104
T15408,2014-10-01 12:00:00,1981.0793
T15408,2014-11-01 12:00:00,1785.2734
T15408,2014-12-01 12:00:00,2088.9001
T15408,2015-01-01 12:00:00,2058.5562
T15408,2015-02-01 12:00:00,2066.9458
T15408,2015-03-01 12:00:00,2021.5216
T15408,2015-04-01 12:00:00,2000.7307
T15408,2015-05-01 12:00:00,1993.2041
T15408,2015-06-01 12:00:00,2239.3013
T15408,2015-07-01 12:00:00,2134.1682
T15408,2015-08-01 12:00:00,2571.3647
T15408,2015-09-01 12:00:00,2134.879
T15408,2015-10-01 12:00:00,1924.1873
T15408,2015-11-01 12:00:00,1857.6046
T15408,2015-12-01 12:00:00,2079.8782
T15408,2016-01-01 12:00:00,2023.4489
T15408,2016-02-01 12:00:00,2091.6143
T15408,2016-03-01 12:00:00,1926.2467
T15408,2016-04-01 12:00:00,1808.0883
T15408,2016-05-01 12:00:00,1668.3231
T15408,2016-06-01 12:00:00,2024.211
T15408,2016-07-01 12:00:00,2015.085
T15408,2016-08-01 12:00:00,2081.1096
T15408,2016-09-01 12:00:00,2088.4602
T15408,2016-10-01 12:00:00,1913.133
T15408,2016-11-01 12:00:00,1922.3483
T15408,2016-12-01 12:00:00,1984.7153
T15408,2017-01-01 12:00:00,2157.3977
T15408,2017-02-01 12:00:00,2535.2131
T15596,1998-02-01 12:00:00,7900.0
T15596,1998-03-01 12:00:00,7890.0
T15596,1998-04-01 12:00:00,7710.0
T15596,1998-05-01 12:00:00,7750.0
T15596,1998-06-01 12:00:00,7870.0
T15596,1998-07-01 12:00:00,7770.0
T15596,1998-08-01 12:00:00,7750.0
T15596,1998-09-01 12:00:00,7690.0
T15596,1998-10-01 12:00:00,7550.0
T15596,1998-11-01 12:00:00,7600.0
T15596,1998-12-01 12:00:00,7650.0
T15596,1999-01-01 12:00:00,7540.0
T15596,1999-02-01 12:00:00,7570.0
T15596,1999-03-01 12:00:00,7620.0
T15596,1999-04-01 12:00:00,7640.0
T15596,1999-05-01 12:00:00,7710.0
T15596,1999-06-01 12:00:00,7590.0
T15596,1999-07-01 12:00:00,7670.0
T15596,1999-08-01 12:00:00,7760.0
T15596,1999-09-01 12:00:00,7660.0
T15596,1999-10-01 12:00:00,7610.0
T15596,1999-11-01 12:00:00,7580.0
T15596,1999-12-01 12:00:00,7690.0
T15596,2000-01-01 12:00:00,7720.0
T15596,2000-02-01 12:00:00,7610.0
T15596,2000-03-01 12:00:00,7760.0
T15596,2000-04-01 12:00:00,7820.0
T15596,2000-05-01 12:00:00,7640.0
T15596,2000-06-01 12:00:00,7880.0
T15596,2000-07-01 12:00:00,8000.0
T15596,2000-08-01 12:00:00,7880.0
T15596,2000-09-01 12:00:00,7950.0
T15596,2000-10-01 12:00:00,8100.0
T15596,2000-11-01 12:00:00,8020.0
T15596,2000-12-01 12:00:00,8110.0
T15596,2001-01-01 12:00:00,7880.0
T15596,2001-02-01 12:00:00,7850.0
T15596,2001-03-01 12:00:00,7970.0
T15596,2001-04-01 12:00:00,7930.0
T15596,2001-05-01 12:00:00,7920.0
T15596,2001-06-01 12:00:00,7940.0
T15596,2001-07-01 12:00:00,8030.0
T15596,2001-08-01 12:00:00,7920.0
T15596,2001-09-01 12:00:00,7910.0
T15596,2001-10-01 12:00:00,7720.0
T15596,2001-11-01 12:00:00,7740.0
T15596,2001-12-01 12:00:00,7760.0
T15596,2002-01-01 12:00:00,7700.0
T15596,2002-02-01 12:00:00,7760.0
T15596,2002-03-01 12:00:00,7790.0
T15596,2002-04-01 12:00:00,7880.0
T15596,2002-05-01 12:00:00,7870.0
T15596,2002-06-01 12:00:00,7760.0
T15596,2002-07-01 12:00:00,7750.0
T15596,2002-08-01 12:00:00,7700.0
T15596,2002-09-01 12:00:00,7790.0
T15596,2002-10-01 12:00:00,7600.0
T15596,2002-11-01 12:00:00,7660.0
T15596,2002-12-01 12:00:00,7570.0
T15596,2003-01-01 12:00:00,7580.0
T15596,2003-02-01 12:00:00,7640.0
T15596,2003-03-01 12:00:00,7730.0
T15596,2003-04-01 12:00:00,7870.0
T15596,2003-05-01 12:00:00,7770.0
T15596,2003-06-01 12:00:00,7750.0
T15596,2003-07-01 12:00:00,7630.0
T15596,2003-08-01 12:00:00,7630.0
T15596,2003-09-01 12:00:00,7780.0
T15596,2003-10-01 12:00:00,7670.0
T15596,2003-11-01 12:00:00,7640.0
T15596,2003-12-01 12:00:00,7570.0
T15596,2004-01-01 12:00:00,7540.0
T15596,2004-02-01 12:00:00,7500.0
T15596,2004-03-01 12:00:00,7380.0
T15596,2004-04-01 12:00:00,7540.0
T15596,2004-05-01 12:00:00,7590.0
T15596,2004-06-01 12:00:00,7700.0
T15596,2004-07-01 12:00:00,7590.0
T15596,2004-08-01 12:00:00,7590.0
T15596,2004-09-01 12:00:00,7710.0
T15596,2004-10-01 12:00:00,7910.0
T15596,2004-11-01 12:00:00,7980.0
T15596,2004-12-01 12:00:00,7850.0
T15596,2005-01-01 12:00:00,7630.0
T15596,2005-02-01 12:00:00,7770.0
T15596,2005-03-01 12:00:00,7770.0
T15596,2005-04-01 12:00:00,7820.0
T15596,2005-05-01 12:00:00,7810.0
T15596,2005-06-01 12:00:00,7880.0
T15596,2005-07-01 12:00:00,7890.0
T15596,2005-08-01 12:00:00,8040.0
T15596,2005-09-01 12:00:00,7980.0
T15596,2005-10-01 12:00:00,7960.0
T15596,2005-11-01 12:00:00,8030.0
T15596,2005-12-01 12:00:00,8030.0
T15596,2006-01-01 12:00:00,8040.0
T15596,2006-02-01 12:00:00,8040.0
T15596,2006-03-01 12:00:00,8120.0
T15596,2006-04-01 12:00:00,8170.0
T15596,2006-05-01 12:00:00,8210.0
T15596,2006-06-01 12:00:00,8080.0
T15596,2006-07-01 12:00:00,8140.0
T15596,2006-08-01 12:00:00,8190.0
T15596,2006-09-01 12:00:00,8000.0
T15596,2006-10-01 12:00:00,7950.0
T15596,2006-11-01 12:00:00,7980.0
T15596,2006-12-01 12:00:00,7890.0
T15596,2007-01-01 12:00:00,7810.0
T15596,2007-02-01 12:00:00,7890.0
T15596,2007-03-01 12:00:00,7840.0
T15596,2007-04-01 12:00:00,7990.0
T15596,2007-05-01 12:00:00,7970.0
T15596,2007-06-01 12:00:00,8000.0
T15596,2007-07-01 12:00:00,7980.0
T15596,2007-08-01 12:00:00,7940.0
T15596,2007-09-01 12:00:00,7980.0
T15596,2007-10-01 12:00:00,8100.0
T15596,2007-11-01 12:00:00,8080.0
T15596,2007-12-01 12:00:00,8180.0
T15596,2008-01-01 12:00:00,8370.0
T15596,2008-02-01 12:00:00,8430.0
T15596,2008-03-01 12:00:00,8520.0
T15596,2008-04-01 12:00:00,8600.0
T15596,2008-05-01 12:00:00,8830.0
T15596,2008-06-01 12:00:00,9010.0
T15596,2008-07-01 12:00:00,9100.0
T15596,2008-08-01 12:00:00,9080.0
T15596,2008-09-01 12:00:00,9150.0
T15596,2008-10-01 12:00:00,9130.0
T15596,2008-11-01 12:00:00,9050.0
T15596,2008-12-01 12:00:00,9160.0
T15596,2009-01-01 12:00:00,9270.0
T15596,2009-02-01 12:00:00,9330.0
T15596,2009-03-01 12:00:00,9270.0
T15596,2009-04-01 12:00:00,9370.0
T15596,2009-05-01 12:00:00,9240.0
T15596,2009-06-01 12:00:00,9230.0
T15596,2009-07-01 12:00:00,9040.0
T15596,2009-08-01 12:00:00,9030.0
T15596,2009-09-01 12:00:00,9040.0
T15596,2009-10-01 12:00:00,9140.0
T15596,2009-11-01 12:00:00,9270.0
T15596,2009-12-01 12:00:00,9150.0
T15596,2010-01-01 12:00:00,9360.0
T15596,2010-02-01 12:00:00,9480.0
T15596,2010-03-01 12:00:00,9610.0
T15596,2010-04-01 12:00:00,9950.0
T15596,2010-05-01 12:00:00,9960.0
T15596,2010-06-01 12:00:00,10080.0
T15596,2010-07-01 12:00:00,9980.0
T15596,2010-08-01 12:00:00,9860.0
T15596,2010-09-01 12:00:00,9760.0
T15596,2010-10-01 12:00:00,9770.0
T15596,2010-11-01 12:00:00,9860.0
T15596,2010-12-01 12:00:00,9810.0
T15596,2011-01-01 12:00:00,10060.0
T15596,2011-02-01 12:00:00,10240.0
T15596,2011-03-01 12:00:00,10210.0
T15596,2011-04-01 12:00:00,10380.0
T15596,2011-05-01 12:00:00,10490.0
T15596,2011-06-01 12:00:00,10400.0
T15596,2011-07-01 12:00:00,10500.0
T15596,2011-08-01 12:00:00,10530.0
T15596,2011-09-01 12:00:00,10360.0
T15596,2011-10-01 12:00:00,10600.0
T15596,2011-11-01 12:00:00,10550.0
T15596,2011-12-01 12:00:00,10470.0
T15596,2012-01-01 12:00:00,10450.0
T15596,2012-02-01 12:00:00,10640.0
T15596,2012-03-01 12:00:00,10640.0
T15596,2012-04-01 12:00:00,10670.0
T15596,2012-05-01 12:00:00,10560.0
T15596,2012-06-01 12:00:00,10500.0
T15596,2012-07-01 12:00:00,10490.0
T15596,2012-08-01 12:00:00,10400.0
T15596,2012-09-01 12:00:00,10480.0
T15596,2012-10-01 12:00:00,10440.0
T15596,2012-11-01 12:00:00,10480.0
T15596,2012-12-01 12:00:00,10510.0
T15596,2013-01-01 12:00:00,10460.0
T15596,2013-02-01 12:00:00,10540.0
T15596,2013-03-01 12:00:00,10710.0
T15596,2013-04-01 12:00:00,10830.0
T15596,2013-05-01 12:00:00,10760.0
T15596,2013-06-01 12:00:00,10690.0
T15596,2013-07-01 12:00:00,10650.0
T15596,2013-08-01 12:00:00,10760.0
T15596,2013-09-01 12:00:00,10650.0
T15596,2013-10-01 12:00:00,10590.0
T15596,2013-11-01 12:00:00,10530.0
T15596,2013-12-01 12:00:00,10420.0
T15596,2014-01-01 12:00:00,10360.0
T15596,2014-02-01 12:00:00,10370.0
T15596,2014-03-01 12:00:00,10330.0
T15596,2014-04-01 12:00:00,10320.0
T15596,2014-05-01 12:00:00,10290.0
T15596,2014-06-01 12:00:00,10290.0
T15596,2014-07-01 12:00:00,10240.0
T15596,2014-08-01 12:00:00,10090.0
T15596,2014-09-01 12:00:00,10160.0
T15596,2014-10-01 12:00:00,10210.0
T15596,2014-11-01 12:00:00,10170.0
T15596,2014-12-01 12:00:00,10180.0
T15596,2015-01-01 12:00:00,10120.0
T15596,2015-02-01 12:00:00,10180.0
T15596,2015-03-01 12:00:00,10090.0
T15596,2015-04-01 12:00:00,10240.0
T15596,2015-05-01 12:00:00,10270.0
T15596,2015-06-01 12:00:00,10060.0
T15596,2015-07-01 12:00:00,9950.0
T15596,2015-08-01 12:00:00,9890.0
T15596,2015-09-01 12:00:00,9790.0
T15596,2015-10-01 12:00:00,9880.0
T15596,2015-11-01 12:00:00,9920.0
T15596,2015-12-01 12:00:00,9820.0
T15596,2016-01-01 12:00:00,9910.0
T15596,2016-02-01 12:00:00,9990.0
T15596,2016-03-01 12:00:00,10070.0
T15596,2016-04-01 12:00:00,10200.0
T15596,2016-05-01 12:00:00,10240.0
T15596,2016-06-01 12:00:00,10210.0
T15596,2016-07-01 12:00:00,10410.0
T15596,2016-08-01 12:00:00,10760.0
T15596,2016-09-01 12:00:00,10820.0
T15596,2016-10-01 12:00:00,10820.0
T15596,2016-11-01 12:00:00,11200.0
T15596,2016-12-01 12:00:00,11030.0
T15596,2017-01-01 12:00:00,11070.0
T15596,2017-02-01 12:00:00,11180.0
T15596,2017-03-01 12:00:00,11110.0
T15596,2017-04-01 12:00:00,11200.0
T15596,2017-05-01 12:00:00,11070.0
T15596,2017-06-01 12:00:00,10980.0
T15596,2017-07-01 12:00:00,11020.0
T15596,2017-08-01 12:00:00,11170.0
T15596,2017-09-01 12:00:00,11240.0
T15809,1989-02-01 12:00:00,1197.6
T15809,1989-03-01 12:00:00,1213.5
T15809,1989-04-01 12:00:00,1280.9
T15809,1989-05-01 12:00:00,1317.5
T15809,1989-06-01 12:00:00,1267.2
T15809,1989-07-01 12:00:00,1407.2
T15809,1989-08-01 12:00:00,1473.9
T15809,1989-09-01 12:00:00,1531.0
T15809,1989-10-01 12:00:00,1490.4
T15809,1989-11-01 12:00:00,1403.5
T15809,1989-12-01 12:00:00,1425.8
T15809,1990-01-01 12:00:00,1423.1
T15809,1990-02-01 12:00:00,1380.6
T15809,1990-03-01 12:00:00,1383.9
T15809,1990-04-01 12:00:00,1360.3
T15809,1990-05-01 12:00:00,1306.3
T15809,1990-06-01 12:00:00,1460.7
T15809,1990-07-01 12:00:00,1496.2
T15809,1990-08-01 12:00:00,1453.6
T15809,1990-09-01 12:00:00,1256.7
T15809,1990-10-01 12:00:00,1097.0
T15809,1990-11-01 12:00:00,1133.7
T15809,1990-12-01 12:00:00,1101.2
T15809,1991-01-01 12:00:00,1117.5
T15809,1991-02-01 12:00:00,1142.2
T15809,1991-03-01 12:00:00,1266.1
T15809,1991-04-01 12:00:00,1318.8
T15809,1991-05-01 12:00:00,1339.2
T15809,1991-06-01 12:00:00,1405.6
T15809,1991-07-01 12:00:00,1368.9
T15809,1991-08-01 12:00:00,1400.3
T15809,1991-09-01 12:00:00,1404.7
T15809,1991-10-01 12:00:00,1354.3
T15809,1991-11-01 12:00:00,1355.7
T15809,1991-12-01 12:00:00,1318.6
T15809,1992-01-01 12:00:00,1347.4
T15809,1992-02-01 12:00:00,1443.0
T15809,1992-03-01 12:00:00,1488.5
T15809,1992-04-01 12:00:00,1471.9
T15809,1992-05-01 12:00:00,1525.1
T15809,1992-06-01 12:00:00,1566.6
T15809,1992-07-01 12:00:00,1525.5
T15809,1992-08-01 12:00:00,1489.4
T15809,1992-09-01 12:00:00,1427.6
T15809,1992-10-01 12:00:00,1478.4
T15809,1992-11-01 12:00:00,1476.9
T15809,1992-12-01 12:00:00,1478.7
T15809,1993-01-01 12:00:00,1602.9
T15809,1993-02-01 12:00:00,1619.6
T15809,1993-03-01 12:00:00,1641.2
T15809,1993-04-01 12:00:00,1710.1
T15809,1993-05-01 12:00:00,1662.3
T15809,1993-06-01 12:00:00,1759.5
